artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_longitude,artist_name,artist_terms,artist_terms_freq,release_id,song_id
889613555,593808365,ARSE5NP1187B9B98AB,0,0,Twista,gangster rap,0.949489324,347138,SODWYJL12A58A7BCE4
54858513,383524247,AR2J2WF1187FB46271,54.48303,-3.53444,Francis Dunnery,singer-songwriter,1,19601,SOQMFPS12A6D4F76D7
530605798,350327605,ARK2G5U1187FB46B34,0,0,Perrey And Kingsley,easy listening,0.995553751,492999,SONMMMW12AB017DACF
520530444,274816276,ARGNQED1241B9C4237,0,0,Youves,dance-punk,1,456141,SOZOTQZ12AB0187D9A
360241801,279642625,AR6W9T51187B9A8B8E,0,0,Maurice Larcange,chanson,1,386702,SOFBRDB12AB017F2C2
439907658,311559176,ARQVLQJ1187B98F11F,0,0,Mau Mau,progressive house,0.984512778,56247,SOPESRK12A6D4F8B92
384681057,30174491,AR4IFI31187FB3A953,0,0,Cats In Boots,glam metal,0.860266533,460878,SORIYMI12AB0185013
65103938,434976032,ARMH10M1187FB4184F,0,0,Firehouse,glam metal,0.849958662,283059,SOHIWMN12A8C1315B6
607615491,340915136,ARZQPE11187FB40939,0,0,The Panic Channel,post-grunge,1,46254,SOVXGLT12A6D4F952C
564710159,415937641,ARYZV2X1187B997BE7,0,0,Chris Standring,smooth jazz,1,819293,SODPMBU12A58A7B076
639883304,375494484,ARF1E421187B9AF8C4,0,0,El Gran Silencio,cumbia,0.977692519,35114,SONCUSG12A6D4F9316
374938856,0,ARBXODO1241B9C6C6F,0,0,Ismael DueA+-as,nu jazz,1,90459,SOWMUWV12A8C132F2B
432323768,297809313,AR1F3IJ1187B9980B4,0,0,The Galactic Heroes,twee pop,0.899347148,457510,SOQCSHQ12AB0182F0F
512687131,370628892,ARLAEJO1187B98DB85,0,0,FU-Schnickens,comedy rap,0.86579823,302144,SOQORHS12A8C13B8BD
517126315,360145057,ARKJVHY11E2835E76B,0,0,Sonny Terry & Brownie McGhee,piedmont blues,0.956131248,91292,SOUESGM12A8C136D78
552053803,341376268,AREB22L1187B9A4BCE,0,0,Bad Azz,gangster rap,1,22455,SOZBDWA12A6D4F7777
498537927,0,ARIYFYD1187FB3F0E5,0,0,AnanA(c),deep house,1,730040,SOEGCMJ12A58A7B0E6
517968446,35045449,AREKZKE11F50C4A7D8,44.7272,-90.10126,Rocker-T,dub,0.997872629,536637,SOFMTWO12AB0183C58
621616922,448459768,ARW2DG51187B9A170F,44.81187,20.46414,Ana Popovic,blues-rock,1,323348,SORBDNB12AAF3B1B4E
373850623,148985481,AR107SB1187B9A79F9,0,0,BA(c)zu,chanson,1,673251,SOLJVRY12AB018B60C
620868048,378971864,ARQKXX41187FB4EB0E,0,0,Baby D,breakbeat,1,292859,SOIAJRZ12A8C136212
444926413,344814469,ARQDYV0119B866800F,0,0,Gertrudis,big beat,0.956568016,137257,SOTKPYP12A8AE46BBE
576044173,360829937,ARMT23H1187B995083,29.42449,-98.49462,Emilio,tejano,1,212957,SOWVIKJ12A8C13CE3C
450787195,315033314,ARHUEFT1187B989694,0,0,Lunasicc,gangster rap,0.97724156,457741,SOJAXBV12AB018263D
822843255,531436737,ARZXTEY1187B9997A7,0,0,Juelz Santana / Bezel,rap,1,20903,SOQDEXL12A6D4F7004
359559266,329432664,ARIFOQ6119B866970E,0,0,The Fontane Sisters,europop,0.805966959,729249,SOOVGLE12AB0189FE6
593496044,404897336,ARPBNLO1187FB3D52F,40.71455,-74.00712,Tiny Tim,cabaret,0.859456677,667653,SOTQWRG12AB0188A9E
81195304,578993549,ARWA6NT1187FB3F15C,51.11655,-0.18703,The Cure,new wave,0.952578423,130922,SOFYIZF12A81C1FF4E
53582261,345800228,AR1XVTM1187B996D57,44.11559,-120.51484,I Nuovi Angeli,celtic fusion,0.97496919,184947,SOWZBDU12A8AE48A29
617421407,449253877,AR7GOK91187FB455F5,48.85692,2.34121,Jean-Jacques Goldman,chanson,1,553563,SORBLTE12A8AE47D0F
450743178,33121499,AR1DGSO1187FB59B15,0,0,Eddie Turner,blues-rock,1,227650,SOMARVB12A6D4FAE82
44492125,318458623,AR76YOD1187FB46B24,40.71455,-74.00712,Joshua Rifkin,ragtime,1,129766,SOHDWYM12A8151AF55
262896412,307570294,AREEUJE1241B9C773F,0,0,Art Blakey's Jazz Messengers,bebop,0.959031375,164547,SOTZSWX12A8C13BF03
522490451,350285512,ARCCK7B1187B994F9D,0,0,Paul Glazby,hard house,1,797645,SOYETRS12AB018A8F2
477364753,337507289,ARCCRTI11F4C845308,0,0,White Heart,ccm,1,234939,SOVAPNH12A8AE46E05
366302895,0,ARLMRES11F4C83E1E1,44.11559,-120.51484,Barbara Lusch,jazz,1,232781,SOHKJEN12A81C23935
737001277,504964406,ARXPDRB1187B9AD0B1,41.88415,-87.63241,Patti Smith,rock,1,297093,SOQDFVR12A8C13A3EF
631336504,440056503,AR4W2E01187FB416AC,43.64856,-79.38533,Saga,hard rock,1,476351,SOQQHZK12A8C144617
524700041,389765518,AR8EDG51187FB41A08,0,0,Gary Hobbs,tejano,1,265858,SOXGTSO12A6D4F8FC4
439151375,299667428,ARUBDNK11F50C4F28B,0,0,Vrse Murphy,dj,1,716926,SOSFOAG12AB018C8A0
423385847,367007962,AR8LD3R1187FB4D08F,30.9742,-91.52382,C.C. Adcock,zydeco,1,539324,SOWFICG12AB0181787
626803106,405234691,ARJ9DSA1187B990E00,0,0,John Mayall & The Bluesbreakers,blues-rock,0.97665497,45795,SOGPDBF12A6D4F7FAB
623154284,429353515,ARBFDJW1187B9AD27A,30.2676,-97.74298,The Fabulous Thunderbirds,blues-rock,1,282456,SOAIJKC12A8C131D6F
591846288,37246298,ARO0R521187B98A2D1,0,0,2 Minutos,skate punk,0.882294682,500861,SOWMJNZ12AB017E8CD
612912573,395999523,ARHTRR71187B98F305,0,0,Michelle Tumes,ccm,1,72154,SOBGPTR12A6BD548CD
748536142,702594755,ARNNM56119B86686EA,0,0,Luke Bryan,country rock,1,661435,SOJQLZR12AB018909F
374041434,322590158,ARTPGR61187B98B0F6,0,0,Thriller U,lovers rock,0.93036843,262341,SOYJFCZ12A8C137848
640287557,432172564,ARNBV1X1187B996249,0,0,Alex,new beat,1,732290,SONBHYT12AC468A58B
501565375,31579568,ARW1DRV1187FB40261,0,0,Rocio Jurado,bulerias,1,305233,SOEFBNV12A8C13DF70
514425773,317845056,AR77B521187FB4CC70,37.16793,-95.84502,Lennie Tristano,free jazz,0.928778642,87526,SOGJJMI12A8C133442
737037558,539245418,AR050VJ1187B9B13A7,0,0,Dead Kennedys,rock,1,792923,SOUPBKQ12AC4689EB8
701180874,466628889,AR7TTS41187B9B42D3,34.36401,-89.51877,R.L. Burnside,delta blues,0.980350471,815189,SOKLUBB12AB0182FDA
318141453,420703168,ARDXGVT124207832C0,0,0,Twinkle Twinkle Little Rock Star,,0,807759,SONCEJF12AB018581C
769944259,536173552,ARWD3OC1187FB3A666,0,0,Cut Copy,alternative dance,0.999111805,10630,SOQFNLE12A6701F952
459797129,349912612,ARDNS031187B9924F0,32.67828,-83.22295,Tim Wilson,filk,1,20683,SOVWTMN12A6D4F8ACF
642030477,445222198,AR2O84Q1187FB5BF74,0,0,Salt The Wound,death core,1,667269,SOVKFKF12A8C14348A
789098032,537002043,ARLZLMN1187B9AD1CB,42.31256,-71.08868,The Cars,new wave,0.999508787,129857,SOEQXWO12AB017D68B
744641246,579988982,ARNLO5S1187B9B80CC,0,0,Van Halen,heavy metal,0.999932033,7133,SOWDZZQ12A670215BD
745625188,513065655,AR1Q25M1187B9B0D73,40.67856,-73.41853,De La Soul / MF Doom,hip hop,0.999774067,799238,SOCICGI12AB018AB36
547938241,374791219,AR37ILI1187B98E27B,0,0,Shriekback,alternative dance,0.918613059,679623,SOXSNIW12AB018681A
640860156,32220637,AR7V3VQ1187B9A08AA,30.2676,-97.74298,At All Cost,post-hardcore,1,335936,SOFDNHE12AB0181EF1
507784205,459629608,ARIKE5O1187B997E73,0,0,Mississippi Mass Choir,gospel,1,247408,SOQEDJS12A8C132F42
543936552,430300279,ARHBWOZ1187FB3FD53,0,0,Utopia,new beat,1,65479,SOTLRMZ12A58A7DED5
639860429,4538815,AR6Z6BW1187B9ACD69,0,0,The Ruby Suns,experimental rock,0.926618577,70128,SOKZFPW12A67FFB3C6
616752865,370725818,AR2OPWW1187B9A5057,0,0,Schoolyard Heroes,horror punk,0.968862401,338275,SOQHAQM12A58A7A25B
483243067,324430892,ARH4N0N1187FB3E1F1,0,0,Malkit Singh,broken beat,0.969921695,531454,SOVQSBI12AB017F0E5
705205403,653512933,ARNLE621187B98ECB5,41.26069,-95.93995,Mannheim Steamroller,instrumental pop,0.824735992,685053,SOQHYAX12CF530D50C
79225559,566971566,ARDF8K01187FB37200,0,0,Wolfmother,stoner metal,0.999931453,135400,SOCVOFW12A6D227200
405923907,281396284,AR15YLD1187FB3D4DD,55.67631,12.56935,John Tchicai,free jazz,0.98315923,93215,SOIAZPH12A8C135BA6
736677413,526182556,ARNDB1X1187B990AA0,34.05349,-118.24532,Suicidal Tendencies,hardcore punk,1,282042,SOCOLNA12A8C131D81
541033427,387973348,ARQQP3Z1187FB5707B,53.55334,9.99245,Bert Kaempfert,easy listening,0.986837479,345919,SONBIEL12AB018234B
537131259,473133097,AR9DO2O1187FB53637,50.97768,11.02307,ColdWorld,black metal,1,322080,SOBADNN12AAF3B1F5D
612657824,457611174,AROJAG11187B9B71A3,51.50632,-0.12714,The Chap,future jazz,0.910049664,776175,SOSBLBE12AC3DFB104
806364125,512455643,AREMPZY1187B9B8FF3,0,0,David Banner,crunk,0.94721879,25815,SOKASNE12A6D4F850B
749860753,51653518,AR3Q48J1187FB55278,0,0,The Rapture,alternative dance,0.945062641,41745,SOHOOXT12A67ADA073
470828036,350476631,AR6L0X71187FB49709,0,0,Paul Cantelon,folk rock,0.977659709,209378,SOHRHJZ12A8C13A6DC
649155774,345935702,ARZAHDN1187B9B4BED,0,0,Ice,dub,1,675524,SOLEETR12AB018A09C
399811279,293359843,ARN4MQP1187FB40F7D,0,0,Richard Lloyd,garage rock,0.949098093,54401,SOMRDBW12A6D4F9F07
630382334,465983423,AR7G5I41187FB4CE6C,0,0,Adam Ant,pop rock,0.988583863,278874,SOJSXXC12A8AE47C35
418055781,324759319,ARH5AAF1187B991D23,0,0,June Hutton,space age pop,0.872458287,301421,SOWSLLQ12A8C13B3A6
700635528,511546184,ARZTSYB1187FB54987,0,0,Rainbow,heavy metal,0.999872425,2346,SOJOBVT12A6701E062
602428206,380406692,AR0WM6W1187FB46730,0,0,Marc Et Claude,trip hop,1,24889,SOQTYFH12A6D4F932E
530355668,397179043,ARVML4B1187FB52324,40.73197,-74.17418,Leroy Hutson,jazz funk,0.891498212,467076,SOQXZYK12AB018668A
439325211,314378908,ARR7YYN1187FB5C015,30.6554,-97.00189,Pee Wee Crayton,texas blues,1,383776,SOLVEAC12AAF3B2DC2
452042247,324157493,ARDL03L1187B997FBE,0,0,FlA$?skkvartetten / ThAY=strAPm,art rock,0.883022617,520471,SOYYBVG12AB018B563
490688788,326430853,ARQGNEN1187FB4494C,0,0,Gabinete Caligari,pop rock,0.990736498,135559,SOSEPUJ12A8AE44C5F
456136674,285591272,ARHTV1S1187FB547F8,0,0,Marc Perrone,musette,1,533342,SOCKFQR12AB0182EB6
553914553,36481887,ARIGY9P1187B9B6428,0,0,Ancient Astronauts,trip hop,0.986263928,560992,SOREJVE12A58A7AD36
553637086,360200448,AR2CM6U1187B999EB7,52.51607,13.37698,Basic Channel,techno,1,219548,SOYGZXS12A8C13D614
610632338,398729456,ARDTECS1187FB538C0,42.93896,-74.18893,Symphony in Peril,christian hardcore,0.882917276,771190,SOKOFFJ12AB018F6A1
856448924,854637828,ARPDVPJ1187B9ADBE9,0,0,Usher,hip hop,1,611118,SOUVKXW12A8C1427AC
75124762,163904474,ARUZILO1257509E8E1,0,0,Greg Vaccariello,stand-up comedy,0.796701425,671968,SONUJOP12AB018E6C9
593262655,372069058,AR0DSOO1187B9B855E,0,0,Wailing Souls,roots reggae,0.975065931,795387,SOENIVE12AB0187ACE
449060609,176766901,AROPZYT11F4C83EFFA,0,0,J.C. Lodge,lovers rock,0.961028944,175378,SOFRPPE12A6D4FAB3E
458204392,305809966,ARJPUZC1187B99A8F6,18.20904,-77.97559,Mike Brooks,roots reggae,0.965067484,364794,SOGJVNZ12AB0185170
603383145,422127199,AR1DR0E1187FB48F61,0,0,Kathy Mattea,bluegrass,0.959671631,285461,SOCLCWX12A8C133EC0
546646504,214734638,ARA2ZTN1187B98E3ED,41.50471,-81.69074,This Moment,math rock,0.797293025,256018,SOHEGVA12A8C13D81C
595651321,333929873,ARCDLDD11F33E000A4,0,0,Varios,electroclash,1,680594,SOIVCUR12AB018E3A2
623154284,429353515,ARBFDJW1187B9AD27A,30.2676,-97.74298,The Fabulous Thunderbirds,blues-rock,1,382955,SOUATZO12AAF3B23A7
501337162,380679874,ARR575U1187B98FB97,38.8235,-75.92381,The Perrys,christian music,1,249609,SOOCZVQ12A8C13C7CE
582238344,449052575,AROCBZZ11E2835D652,0,0,Small Faces,rock 'n roll,0.944165938,340376,SOSKOHU12AB0184001
619747147,40738683,ARC5Q0L1187B98D463,0,0,Enter the Haggis,celtic rock,0.960174663,699416,SOKLPTD12AC4688044
607260129,403000799,ARUEYGC1187FB3D94B,41.88415,-87.63241,The Chi-Lites,disco,1,465307,SOPLOFR12AB01819B3
668020249,516963731,ARYF20K1187B9B76BD,0,0,George Lopez,california,1,591012,SOCNFBN12AF72A23AA
474829407,296955682,ARV21JS1187B99E516,40.73197,-74.17418,Jerry Lewis,rock steady,0.874627635,210460,SOFLOGZ12A8C13C69F
724813068,477178834,ARH9GD41187FB37E0F,0,0,Stephen Marley / Damian Marley,roots reggae,0.905439168,485654,SOCSXBH12A58A78109
474712354,332088981,ARGXJRQ1241B9C5FDE,0,0,Charlie Khan,cabaret,1,581662,SOXCEGC12AB018A0BD
747061427,327526078,AR8J63I119B8668504,0,0,Red I Flight,death core,0.976061067,212771,SOVMWTZ12A8C136E39
477364753,337507289,ARCCRTI11F4C845308,0,0,White Heart,ccm,1,484159,SOPWMAU12AB017A832
46689796,320165416,AR1JGQT1187FB56878,30.23513,-92.26831,Jo-El Sonnier,bluegrass,1,687141,SOVLTPF12AC46866D7
545364353,404575226,ARQ30G91187B9B8C12,0,0,Steinski,hip hop,1,534612,SOUDAHM12A58A7B19A
769967819,480812449,ARPTC8L119B340323E,0,0,Chuck Wicks,country,1,438662,SOYTXMF12AB0179B2C
598636434,232825061,ARNNHLN1187FB42912,29.07904,-110.94695,Yahir,brutal death metal,0.97287426,314137,SOANXGF12A8C143736
431014963,352902254,AR7358P1187B9B6880,41.50075,-99.68095,Lexi,broken beat,0.904467866,703020,SORVORU12AB0183685
616884544,343844499,ARZBYDY1187FB46DD7,42.54843,2.38596,Cali,dance pop,1,282795,SOBIJGQ12A8C131C8F
406801997,298580718,ARWBAI21187B991E2E,41.88415,-87.63241,Tommy Sands,rockabilly,0.934315893,577071,SOLSRIT12A58A79324
889460725,612067268,AR65K7A1187FB4DAA4,0,0,BeyoncA(c),hip hop,0.999154774,280206,SOYNBBT12A8AE46457
487077751,315690277,AR4QYVC1187B99985B,0,0,DJ Harry,trip hop,1,748788,SOIOWYG12AB018751B
381780881,305917775,ARK6JC91187B9B4B2D,0,0,Babbie Mason,ccm,1,646375,SOGQPOB12AB0183756
556495602,261941177,ARD0S291187B9B7BF5,0,0,Rated R,breakbeat,1,25824,SOCMXGV12A6D4F855E
598237133,36368784,ARUUP4L1187B9B72EB,32.71568,-117.16172,Diamanda Galas,no wave,1,171954,SOPPIJK12A8C13EAC5
845601887,1.005941966,ARTDQRC1187FB4EFD4,0,0,Black Eyed Peas / Terry Dexter,hip hop,1,15589,SOYGIBP12A67020AF7
729212274,481339309,ARVUN5F1187FB4CCC7,0,0,Beenie Man,dancehall,0.948010911,465292,SOKJCDI12A81C22EB0
537160563,382843062,ARJTX7M1187FB4CED3,52.88356,-1.97406,Be Bop Deluxe,art rock,0.984629331,23891,SOTAEIP12A6D4F76A5
549033905,376664106,ARJJKAA1187B9ADAF1,0,0,Rolfe Kent,soundtrack,1,628337,SOJDIAU12AB018236E
555884287,30203247,ARDC3571187B9988E1,33.76672,-118.1924,Nu Flavor,hard house,0.983994281,136011,SOYQZID12A8AE48BDA
502453177,391585329,AR1X2H01187B98CCF2,0,0,Maurice Chevalier,chanson,1,271036,SOCYCRH12A6D4FD333
697113113,417033117,ARAUQAL1187FB5B374,0,0,ISRAEL & NEW BREED,ccm,1,291814,SOTENDL12A8C134BD1
859873312,533085375,AR65OLD1187FB5C103,0,0,P.O.D.,alternative metal,0.984702777,129267,SOJRUHL12A813557F6
784143965,553168864,ARZJ4MI1187B9AF5AF,0,0,Reel Big Fish,ska punk,0.949724555,360290,SOKYUHC12A58A79AD3
529386534,346964339,ARTO9UO1187B9B2D47,35.21962,-80.01955,Mystery,hard house,0.923672766,84105,SORCHVC12A6D4F7651
313851152,14519083,ARYDFJA1241B9CBFF2,0,0,Jacques Douai,chanson,1,368977,SOCRBAD12AB0186467
689494765,35590563,ARI6CSW1187B9AF09A,0,0,Eko Fresh,pop rap,0.93325637,385499,SOSFYFN12AB017AB81
710374813,505883169,ARCNOK81187B98CA3F,0,0,Buju Banton,roots reggae,0.946034141,504344,SOQVLPI12AB017F740
313851152,14519083,ARYDFJA1241B9CBFF2,0,0,Jacques Douai,chanson,1,368978,SOCWFQT12AB0188AA1
489537503,343389815,ARBXBQR1187FB56FA5,0,0,Bill Douglas,chamber jazz,1,483799,SOAWDUO12AB0182450
889460726,619431422,AR65K7A1187FB4DAA4,0,0,BeyoncA(c),hip hop,0.999154774,493062,SOYVXRJ12AB017CDD6
523653409,348434197,ARCLJQZ11E2835CE37,37.80506,-122.27302,Alvin YoungbloodA Hart,blues-rock,0.915330298,38608,SOFKWBH12A6D4F584E
570016703,393762699,ARYBUAO1187FB3F4EB,41.88415,-87.63241,Gene Chandler,chicago soul,1,453576,SOQDBNE12AB01852A7
488237366,367355344,AR2FJV21187B98EBE3,35.83073,-85.97874,Legacy Five,country gospel,1,249470,SOCJQVA12A8C1388DD
608703568,362218957,AR7KA5V1187FB44E6B,0,0,The Del McCoury Band,bluegrass,1,757775,SOWVZIQ12A8C1433C9
480752276,417593317,AROGWRA122988FEE45,0,0,Christos Dantis,pop rock,1,307775,SOGEGWE12A8C13E6F0
437193777,316155987,AROBQ0B1187FB404F6,30.42084,-87.21724,Walter Jackson; Arranged & conducted by Riley Hampton,northern soul,1,286522,SOXMCZC12A8C13402A
536679044,378056125,ARAUFKZ1242077FBD1,0,0,J Bostron & Beretta,jungle music,1,820316,SOOEQOD12AB018D7D3
49237718,303136478,ARY7ERS1187B9903AE,0,0,Mark Ashley,hard trance,1,139004,SOMPBTH12A8AE48A8B
54474949,417410467,ARYJ6RP1187B9B3827,36.16778,-86.77836,Cindy Morgan,ccm,1,185946,SOAKZHG12A8AE47669
481194126,389230136,ARPINYO12454A2E4AB,0,0,Deathstar,straight edge,1,771282,SOQFVIO12AB018BA75
611180947,39903377,AR1PRQ21187FB3B481,0,0,Generation X,punk,1,717271,SOFVXQF12A6D4F82F2
570825323,403588238,ARZFRQM1187B9A9772,0,0,Vanessa Daou,chill-out,0.965454927,608786,SOUNPTA12AB0183132
667849508,462537498,ARQIAEA1187FB4F9F9,0,0,Laidback Luke & Diplo,tech house,0.97972655,513770,SOMUJKH12AB01842E2
705876402,62220896,ARNZ70R1187B9A4824,0,0,Joe Satriani,instrumental rock,1,292141,SOZHDIA12A58A80F93
645720023,543954417,AROY6XW1187B991121,0,0,Steve Vai,instrumental rock,0.998934632,282332,SOJMLXA12A8C12FB20
6742378,46527021,ARJ2PMY1187FB5B563,0,0,Burning Spear,roots reggae,1,14562,SOUFLXO12A6701DD54
524008172,349037894,ARJB9TE1187FB3A9F8,0,0,The Edgar Broughton Band,protopunk,0.892357443,693024,SOGNDRY12AC9075738
659251521,399431544,ARW70HR1187B9A358C,0,0,Aleks Syntek,merengue,0.912804847,367540,SOODPLC12AB0182FDE
447725075,351170212,AR0OTEX1187FB3600D,0,0,Los Del Rio,dance pop,1,297314,SOTJEIC12A8C139054
449231471,348184321,ARDUOSV1187B9894D5,0,0,Wes King,ccm,0.986245586,148624,SOJGPVN12A8C136BCF
47775081,0,ARVYDAQ1187FB43338,0,0,Teijo Joutsela and Humppa-Veikot,humppa,1,217188,SOMWQZF12A8C13C27E
386716175,281887097,ARKEFM61187B9A8202,30.99688,-94.82807,Moon Mullican,western swing,1,535936,SONJBDA12AB0183CFD
62812134,418946871,AR1WC0X1187B991056,37.77916,-122.42005,Jefferson Starship,hard rock,1,371942,SOXYLNP12A58A77347
322667185,25669968,ARUZD301187FB4AC65,0,0,Ronny Eriksson,stand-up comedy,0.92143303,586935,SOPMACA12AB018B52A
626803106,405234691,ARJ9DSA1187B990E00,0,0,John Mayall,blues-rock,0.97665497,521581,SOYPQHV12A67ADF698
761362238,467110649,AR56P361187B9AC4DB,54.5958,-5.93494,Gary Moore,blues-rock,1,50904,SOSNIRJ12A6D4FA0BD
506734505,397249735,ARQXAGC12472CE2BBD,0,0,Spiral Stairs,indie rock,1,594703,SOVYKHK12AC3DF4D3A
850430103,458012988,ARUVPCM1187FB5C281,37.16793,-95.84502,Attack Attack,screamo,1,782028,SODYLAQ12AB0181CDC
906619152,563403566,ARGMGHN1187B9B4213,0,0,Gym Class Heroes,hip hop,0.999903126,117464,SOAXKSW12A8C13E7FA
699262056,47594129,AR2SMD91187B9B0582,0,0,Mighty Mighty Bosstones,ska punk,1,511256,SOSNQCC12AB0185B62
318141453,420703168,ARDXGVT124207832C0,0,0,Twinkle Twinkle Little Rock Star,,0,807812,SOLIXBU12AB018C389
51598933,354592758,ARKVMRR122CC3B110A,35.21962,-80.01955,The Booth Brothers,country gospel,1,148757,SOBYHTZ12A8C13363C
362210325,282623584,ARIHWZG11F50C50E1C,34.05349,-118.24532,Vivian Khor,meditation,0.846757461,151089,SOIJQYA12A8C1375EF
543290243,351998338,ARZEBW31187FB586EA,0,0,Anne Dudley,trip hop,0.956527387,188828,SOZOIKO12A8C133726
432136477,362563592,ARGHV4C1187B995847,41.51776,-72.75753,The Mustangs,country rock,0.88968369,650736,SOAFZRZ12A58A7AF39
86652032,766545451,ARXPPEY1187FB51DF4,0,0,Michael Jackson,motown,0.999971562,296020,SOQGFVA12A8C13AE87
510010871,378442737,AR8IEZO1187B99055E,0,0,Marc Shaiman,soundtrack,1,190811,SOIVRUS12A8C133164
707059452,562432731,AR966X21187B9AC463,0,0,Paul Simon,singer-songwriter,1,680579,SOBXGEP12AB018E2CA
712662163,430697046,ARCF06I1187B995398,0,0,K-OS,trip hop,0.914245313,160628,SOSDZUS12A8C13AE10
54559902,343680041,ARWBN9B1187B988B95,48.76767,9.17192,Eberhard Weber,free jazz,0.8457158,179771,SOYCYFG12A81C22BA1
515034941,412155304,ARWBZWU1187B98F7FB,0,0,Jimmy Herring,jazz fusion,0.903806099,344464,SOOSJQN12AB017E4CF
442030513,380109208,AR5ZY7R1187B996302,38.8991,-77.029,The Continentals,samba,0.872705224,641820,SOEIJKO12AB0181BE2
817635146,564005986,AR40GSU1187FB3AA01,0,0,Neil Diamond,soft rock,0.948105577,282376,SOSCHDW12A8C130FD7
662670207,378969801,AR0V36F1187FB366B1,53.41961,-8.24055,The Chieftains;Colin James,irish folk,1,293769,SORSJPQ12A8C13875A
596602385,399186285,ARB1CNO1187FB4CE93,0,0,45 Grave,deathrock,0.846695399,272276,SOJMXXW12A6D4F9DB3
473624124,364586575,ARWIMT21187B9B5AEC,32.58507,-89.87374,Joe Turner_ Joe Houston_ L. C. Williams,jump blues,0.902039951,141960,SOJDXYE12A8C132D5B
520553746,355974359,AR58SJE1187B9A8E4C,31.55379,-90.10785,J.B. Lenoir,chicago blues,0.993447824,58509,SOTNYEO12A6D4F98C3
537587145,306438629,ARLCEUJ11F4C842D6A,0,0,Screaming Jay Hawkins,rock 'n roll,1,572339,SOOPAKJ12AB018AE9F
316715636,24913723,ARCVMYS12454A51E6E,0,0,The Sun Harbor's Chorus-Documentary Recordings,patriotic,1,95064,SOASRYN12A8C139FA4
823910087,549749652,ARKCYJV1187FB392E9,0,0,Set Your Goals,pop punk,1,710826,SOVSKKV12AB018AB65
707199764,51346329,ARYKCQI1187FB3B18F,0,0,Tesla,hard rock,1,46614,SOUROPB12A6D4FAC51
582803191,448669074,AR0B1CH1187FB3A824,34.56398,-92.58685,Charlie Rich,rockabilly,1,301582,SODHPGT12A6D4F781D
401479593,268744755,ARBKEA91187B98CE1F,0,0,Claw Hammer,alternative rock,0.993207291,691789,SOVKUWM12AC9097662
82785377,517328584,ARPKK761187FB4D53C,40.10216,-85.67869,The Ataris,pop punk,0.930853525,287297,SOCXOGU12A8C1327B3
438784795,301947213,AR5AXVN1187B9A2761,0,0,Sharon Burch,folk rock,0.903637905,528436,SOTMIYY12AAA15FAF8
60542429,409292117,ARR2TI31187FB380FE,0,0,The Field Mice,twee pop,0.883212566,216819,SOQPENF12A8C13D7D8
508036616,339627561,ARZY28S1187FB40BAB,-33.91906,18.42196,Taboo,new beat,1,129998,SOUDJJH12A8AE4729A
426683814,333154508,ARNILB71187B99EC88,34.05349,-118.24532,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,hard bop,0.971733255,281210,SOOYXSC12A8AE47FDF
453444931,311617485,ARCQ3LZ1187FB49B42,0,0,Koffi OlomidA(c),zouk,1,680783,SOJEOUG12AB018A5D5
477364753,337507289,ARCCRTI11F4C845308,0,0,White Heart,ccm,1,41813,SOQOHSQ12A6D4F80D5
498414133,326008873,ARHINI31187B995C1D,0,0,Singing Melody,dancehall,0.957434236,703840,SORUKWD12AB018C0CE
472834535,306056867,ARCOAC111C8A417478,0,0,Svartthron,black metal,1,719534,SOEOYVV12AB018E429
814829656,776037656,ARFCUN31187B9AD578,51.50632,-0.12714,The Rolling Stones,blues,0.999983058,350902,SOGRKPG12A58A7ADF7
447009091,389314397,ARYN80Y1187FB49F36,0,0,The Rongetz Foundation,afrobeat,0.877581074,209798,SOUVSFU12A8C139963
601395113,436730221,AR05NQH1187B98E875,0,0,Kassav',zouk,1,289937,SODTEEH12A8C133B01
93796475,566622888,ARSG7NQ1187FB57482,0,0,Fall Out Boy,pop punk,1,241310,SOVAIXB12A8C132657
778835827,570106512,ARAZCWP129462A97F1,0,0,Bob Marley & The Wailers,reggae,1,31659,SOKSUYL12A6D4F8B74
554890899,385583661,ARTO6KU1187B99910C,0,0,Claude FranASSois,chanson,1,428202,SOCGAOT12A8C138D1C
747815369,459189195,ARTWPGO1187FB52DC3,0,0,Elephant Man,dancehall,1,185858,SOWBVJL12A8AE4720C
29143326,190346162,ARZDYBC1187B9A3142,36.0632,-94.15791,The Cate Brothers,roots rock,1,440190,SOFTSMC12AB017C6BD
692973745,422507451,AR3AY3R1187FB52CF0,0,0,Tracy Byrd,honky tonk,0.944566596,57315,SOMSXGC12A6D4F962D
330992398,15726743,ARQ4OZM1187B991229,0,0,Jean Segurel,chanson,1,291038,SOEFQLO12A8C1362CE
525332914,383394322,AR2K2CM1187B98D4F1,36.71832,-4.42016,Fran Perea,celtic,0.965389382,131371,SOGKRNP12A81C20860
586950622,432054079,ARGJ0911187FB4613F,40.71455,-74.00712,Maria Muldaur,dance pop,1,615137,SOEIYJP12A8C143639
818494214,627765135,ARB054P1187B9AD32E,0,0,Santana,blues-rock,0.999952496,140423,SOKTRGB12CF533CFBD
